Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
291,43.609634192277866,70.0,16141.454186422518
292,43.609634192277866,70.74074074074075,16147.397994311526
293,43.609634192277866,71.48148148148147,16145.803724641386
294,43.609634192277866,72.22222222222221,16139.850424176548
295,43.609634192277866,72.96296296296296,16143.198795921664
296,43.609634192277866,73.7037037037037,16144.524792147567
297,43.609634192277866,74.44444444444444,16140.730538383243
298,43.609634192277866,75.18518518518519,16141.29513254913
299,43.609634192277866,75.92592592592592,16147.773232752574
300,43.609634192277866,76.66666666666666,16142.506492519518
301,43.609634192277866,77.4074074074074,16139.709056346968
302,43.609634192277866,78.14814814814814,16146.9388895249
303,43.609634192277866,78.88888888888889,16149.082897735745
304,43.609634192277866,79.62962962962963,16140.88133548788
750,43.609634192277866,80.37037037037037,16141.132708499557
39,44.15963028905565,51.481481481481474,16823.50986185402
40,44.15963028905565,52.222222222222214,16823.46529330127
41,44.15963028905565,52.962962962962955,16823.461621812516
42,44.15963028905565,53.7037037037037,16823.50035873649
43,44.15963028905565,54.444444444444436,16823.477678868978
44,44.15963028905565,55.185185185185176,16823.461436292768
45,44.15963028905565,55.925925925925924,16823.47549327463
305,44.15963028905565,61.85185185185185,16823.513901556405
306,44.15963028905565,62.59259259259258,16823.466872064513
307,44.15963028905565,63.33333333333333,16823.46619246551
308,44.15963028905565,64.07407407407408,16823.507804978988
309,44.15963028905565,64.81481481481481,16823.475413475302
310,44.15963028905565,65.55555555555556,16823.46267281554
311,44.15963028905565,66.29629629629629,16823.473670513078
312,44.15963028905565,67.03703703703702,16823.50448213436
313,44.15963028905565,67.77777777777777,16823.467244194937
314,44.15963028905565,68.51851851851852,16823.465310926433
315,44.15963028905565,69.25925925925925,16823.505183733476
316,44.15963028905565,70.0,16823.48030649271
317,44.15963028905565,70.74074074074075,16823.465263893246
318,44.15963028905565,71.48148148148147,16823.472691680654
319,44.15963028905565,72.22222222222221,16823.49942374765
320,44.15963028905565,72.96296296296296,16823.471150550933
321,44.15963028905565,73.7037037037037,16823.46910849423
322,44.15963028905565,74.44444444444444,16823.507042199606
323,44.15963028905565,75.18518518518519,16823.477846238296
324,44.15963028905565,75.92592592592592,16823.465138412314
325,44.15963028905565,76.66666666666666,16823.476062855334
326,44.15963028905565,77.4074074074074,16823.497446660855
327,44.15963028905565,78.14814814814814,16823.469335815986
328,44.15963028905565,78.88888888888889,16823.46432328981
329,44.15963028905565,79.62962962962963,16823.513001070707
46,44.709626385833424,51.481481481481474,16807.95466524652
4,44.709626385833424,52.222222222222214,16808.10237779771
47,44.709626385833424,52.962962962962955,16808.11286172364
48,44.709626385833424,53.7037037037037,16807.979295178666
5,44.709626385833424,54.444444444444436,16807.973406475678
49,44.709626385833424,55.185185185185176,16808.07719371887
50,44.709626385833424,55.925925925925924,16808.091888475697
330,44.709626385833424,60.37037037037036,16808.074160597636
205,44.709626385833424,61.11111111111111,16808.006663885346
331,44.709626385833424,61.85185185185185,16807.9590531057
332,44.709626385833424,62.59259259259258,16808.109809304297
206,44.709626385833424,63.33333333333333,16808.10553913866
333,44.709626385833424,64.07407407407408,16807.98207295542
334,44.709626385833424,64.81481481481481,16807.96525050301
207,44.709626385833424,65.55555555555556,16808.07395610737
335,44.709626385833424,66.29629629629629,16808.011633554866
336,44.709626385833424,67.03703703703702,16807.948369499587
208,44.709626385833424,67.77777777777777,16808.113777497725
337,44.709626385833424,68.51851851851852,16808.10154117475
338,44.709626385833424,69.25925925925925,16807.985423220627
209,44.709626385833424,70.0,16807.9665038354
339,44.709626385833424,70.74074074074075,16808.07729842089
340,44.709626385833424,71.48148148148147,16808.140548898606
210,44.709626385833424,72.22222222222221,16807.943203524686
341,44.709626385833424,72.96296296296296,16808.12149797607
342,44.709626385833424,73.7037037037037,16808.102225145674
211,44.709626385833424,74.44444444444444,16807.98735103669
343,44.709626385833424,75.18518518518519,16807.997479860438
344,44.709626385833424,75.92592592592592,16808.084025011136
212,44.709626385833424,76.66666666666666,16808.14053054707
345,44.709626385833424,77.4074074074074,16807.94115618663
346,44.709626385833424,78.14814814814814,16808.121765072865
213,44.709626385833424,78.88888888888889,16808.09448374808
347,44.709626385833424,79.62962962962963,16807.958004094602
751,44.709626385833424,80.37037037037037,16807.999447737588
51,45.25962248261119,51.481481481481474,16792.88638510875
52,45.25962248261119,52.222222222222214,16792.98135487488
53,45.25962248261119,52.962962962962955,16792.720198210387
54,45.25962248261119,53.7037037037037,16792.950054257555
55,45.25962248261119,54.444444444444436,16792.920788924268
56,45.25962248261119,55.185185185185176,16793.04374200944
57,45.25962248261119,55.925925925925924,16793.011975697766
58,45.25962248261119,56.66666666666666,16792.89402811919
59,45.25962248261119,59.629629629629626,16792.912695917563
348,45.25962248261119,60.37037037037036,16793.038433975096
349,45.25962248261119,61.11111111111111,16793.01816215375
350,45.25962248261119,61.85185185185185,16792.89778361995
351,45.25962248261119,62.59259259259258,16792.97035770565
352,45.25962248261119,63.33333333333333,16792.712508088094
