Point Number,Latitude (deg),Longitude (deg),Revisit Time (sec)
476,48.00960296650007,62.59259259259258,14656.064555360412
195,48.00960296650007,63.33333333333333,14656.478856701822
477,48.00960296650007,64.07407407407408,14653.408258064941
478,48.00960296650007,64.81481481481481,14653.95190627125
224,48.00960296650007,65.55555555555556,14656.110553315782
479,48.00960296650007,66.29629629629629,14655.423488993169
480,48.00960296650007,67.03703703703702,14654.774011936737
225,48.00960296650007,67.77777777777777,14655.751548478263
481,48.00960296650007,68.51851851851852,14655.542414166324
482,48.00960296650007,69.25925925925925,14656.232489060378
196,48.00960296650007,70.0,14653.847579272115
483,48.00960296650007,70.74074074074075,14655.897201351705
484,48.00960296650007,71.48148148148147,14656.60690612928
226,48.00960296650007,72.22222222222221,14653.545881474973
485,48.00960296650007,72.96296296296296,14653.809942123538
486,48.00960296650007,73.7037037037037,14656.280540440697
227,48.00960296650007,74.44444444444444,14655.589207620244
487,48.00960296650007,75.18518518518519,14654.926625129941
488,48.00960296650007,75.92592592592592,14654.731318447797
197,48.00960296650007,76.66666666666666,14655.381994381954
489,48.00960296650007,77.4074074074074,14656.063285127748
490,48.00960296650007,78.14814814814814,14653.990365541657
228,48.00960296650007,78.88888888888889,14653.40901802812
491,48.00960296650007,79.62962962962963,14656.432488790655
775,48.00960296650007,80.37037037037037,14656.111229325164
746,48.00960296650007,81.11111111111111,14653.669476152514
776,48.00960296650007,81.85185185185185,14656.452585835417
777,48.00960296650007,82.59259259259258,14655.752056399535
744,48.00960296650007,83.33333333333333,14655.540896440674
778,48.00960296650007,84.07407407407408,14654.580527953338
779,48.00960296650007,84.81481481481481,14655.223410544742
116,48.55959906327784,47.03703703703703,14672.518943969393
117,48.55959906327784,47.77777777777777,14672.46384654881
118,48.55959906327784,48.51851851851851,14675.262746339635
119,48.55959906327784,49.25925925925925,14674.571388894794
120,48.55959906327784,49.99999999999999,14673.90788498665
121,48.55959906327784,50.74074074074073,14674.896763110068
122,48.55959906327784,51.481481481481474,14674.22102411883
123,48.55959906327784,52.222222222222214,14674.662837287542
124,48.55959906327784,52.962962962962955,14673.692224096972
125,48.55959906327784,53.7037037037037,14674.338000087766
126,48.55959906327784,54.444444444444436,14675.023417488672
127,48.55959906327784,55.185185185185176,14672.658157977567
128,48.55959906327784,55.925925925925924,14672.32697183275
129,48.55959906327784,56.66666666666666,14672.907066272252
130,48.55959906327784,57.407407407407405,14674.735391746945
131,48.55959906327784,58.14814814814814,14674.063855867265
132,48.55959906327784,58.888888888888886,14675.064611174166
133,48.55959906327784,59.629629629629626,14674.38520384056
492,48.55959906327784,60.37037037037036,14674.499987146643
493,48.55959906327784,61.11111111111111,14675.191515858096
494,48.55959906327784,61.85185185185185,14674.179088911857
495,48.55959906327784,62.59259259259258,14674.855916379835
496,48.55959906327784,63.33333333333333,14675.265867554408
497,48.55959906327784,64.07407407407408,14672.226932804682
498,48.55959906327784,64.81481481481481,14672.765095885348
499,48.55959906327784,65.55555555555556,14674.901529213472
500,48.55959906327784,66.29629629629629,14674.221567089
501,48.55959906327784,67.03703703703702,14673.578810826286
502,48.55959906327784,67.77777777777777,14674.546331875375
503,48.55959906327784,68.51851851851852,14674.339263726113
504,48.55959906327784,69.25925925925925,14675.022100682603
505,48.55959906327784,70.0,14672.661830719444
506,48.55959906327784,70.74074074074075,14674.690327681426
507,48.55959906327784,71.48148148148147,14672.941740338341
508,48.55959906327784,72.22222222222221,14672.363180539513
509,48.55959906327784,72.96296296296296,14672.624567628198
510,48.55959906327784,73.7037037037037,14675.069717779988
511,48.55959906327784,74.44444444444444,14674.38564336946
512,48.55959906327784,75.18518518518519,14673.729845853522
513,48.55959906327784,75.92592592592592,14673.536518283014
514,48.55959906327784,76.66666666666666,14674.180518088164
515,48.55959906327784,77.4074074074074,14674.854702412937
516,48.55959906327784,78.14814814814814,14672.80318395124
517,48.55959906327784,78.88888888888889,14672.227645828068
518,48.55959906327784,79.62962962962963,14675.219985143049
780,48.55959906327784,80.37037037037037,14674.902151530972
781,48.55959906327784,81.11111111111111,14672.485518892587
782,48.55959906327784,81.85185185185185,14675.239912134246
783,48.55959906327784,82.59259259259258,14674.546769861365
784,48.55959906327784,83.33333333333333,14674.337786901859
785,48.55959906327784,84.07407407407408,14673.387276417809
786,48.55959906327784,84.81481481481481,14674.02358383307
787,48.55959906327784,85.55555555555556,14674.689269492403
788,48.55959906327784,86.2962962962963,14672.94608194218
134,49.10959516005562,47.03703703703703,14691.35104246455
135,49.10959516005562,47.77777777777777,14691.296483073733
136,49.10959516005562,48.51851851851851,14694.067070974299
137,49.10959516005562,49.25925925925925,14693.382929471918
138,49.10959516005562,49.99999999999999,14692.72610884518
139,49.10959516005562,50.74074074074073,14693.70490411151
140,49.10959516005562,51.481481481481474,14693.036105848965
141,49.10959516005562,52.222222222222214,14693.473370441716
142,49.10959516005562,52.962962962962955,14692.51265856449
143,49.10959516005562,53.7037037037037,14693.151845722634
144,49.10959516005562,54.444444444444436,14693.830217094335
145,49.10959516005562,55.185185185185176,14691.488879786455
146,49.10959516005562,55.925925925925924,14691.160955132538
147,49.10959516005562,56.66666666666666,14691.735344038461
148,49.10959516005562,57.407407407407405,14693.545257483405
149,49.10959516005562,58.14814814814814,14692.880495261517
150,49.10959516005562,58.888888888888886,14693.871011369745
151,49.10959516005562,59.629629629629626,14693.198694308754
519,49.10959516005562,60.37037037037036,14693.312189295219
520,49.10959516005562,61.11111111111111,14693.99659119649
521,49.10959516005562,61.85185185185185,14692.994559361949
522,49.10959516005562,62.59259259259258,14693.66445328499
523,49.10959516005562,63.33333333333333,14694.07017826735
524,49.10959516005562,64.07407407407408,14691.061962235835
525,49.10959516005562,64.81481481481481,14691.594793435768
526,49.10959516005562,65.55555555555556,14693.709669344535
527,49.10959516005562,66.29629629629629,14693.03659594187
528,49.10959516005562,67.03703703703702,14692.400354216901
529,49.10959516005562,67.77777777777777,14693.358148293803
530,49.10959516005562,68.51851851851852,14693.15311295804
531,49.10959516005562,69.25925925925925,14693.828953879362
532,49.10959516005562,70.0,14691.492556093144
533,49.10959516005562,70.74074074074075,14693.500573688885
534,49.10959516005562,71.48148148148147,14691.76964577043
535,49.10959516005562,72.22222222222221,14691.1968711089
